Date,Product_ID,Product_Name,Category,Region,Units_Sold,Units_Ordered,Inventory_Level,Price,Discount,Competitor_Pricing,Holiday/Promotion,Weather_Condition,Seasonality
12/10/2024,941067,Thalapath Small,Seafood,North,27,27,80,2664.25,0.18206,2721.39,0,Rainy,Winter
12/10/2024,941067,Thalapath Small,Seafood,South,8,10,19,2664.25,0.28042,2404.01,0,Rainy,Winter
12/10/2024,941067,Thalapath Small,Seafood,West,38,38,117,2664.25,0.33125,2333.96,0,Rainy,Winter
12/10/2024,941067,Thalapath Small,Seafood,East,28,28,85,2664.25,0.23396,2899.64,0,Cloudy,Winter
12/11/2024,916002,Ambarella,Fruits,North,20,35,82,631.77,0.38857,661.85,0,Snowy,Winter
12/11/2024,916002,Ambarella,Fruits,South,48,48,49,631.77,0.36759,581.63,0,Sunny,Winter
12/11/2024,916002,Ambarella,Fruits,West,75,75,140,631.77,0.1959,611.27,0,Snowy,Winter
12/11/2024,916002,Ambarella,Fruits,East,26,32,73,631.77,0.18524,637.1,0,Snowy,Winter
12/11/2024,914000,Ash Plantains,Vegetables/Herbs,North,167,212,184,179.21,0.33646,191.56,0,Cloudy,Winter
12/11/2024,914000,Ash Plantains,Vegetables/Herbs,South,115,163,97,179.21,0.16887,164.7,0,Snowy,Winter
12/11/2024,914000,Ash Plantains,Vegetables/Herbs,West,130,130,117,179.21,0.39957,182.47,0,Cloudy,Winter
12/11/2024,914000,Ash Plantains,Vegetables/Herbs,East,98,146,208,179.21,0.24881,190.87,0,Sunny,Winter
12/11/2024,915001,Baby Potatoes,Vegetables/Herbs,North,59,59,130,825.21,0.3303,852.05,0,Snowy,Winter
12/11/2024,915001,Baby Potatoes,Vegetables/Herbs,South,58,67,158,825.21,0.27042,902.61,0,Snowy,Winter
12/11/2024,915001,Baby Potatoes,Vegetables/Herbs,West,17,17,67,825.21,0.24047,839.74,0,Snowy,Winter
12/11/2024,915001,Baby Potatoes,Vegetables/Herbs,East,36,54,36,825.21,0.31446,856.16,0,Snowy,Winter
12/11/2024,912113,Basil Leaves 50g,Vegetables/Herbs,North,24,27,27,112.24,0.38292,111.67,0,Sunny,Winter
12/11/2024,912113,Basil Leaves 50g,Vegetables/Herbs,South,22,22,61,112.24,0.19135,98.93,0,Sunny,Winter
12/11/2024,912113,Basil Leaves 50g,Vegetables/Herbs,West,26,26,15,112.24,0.34293,107.58,0,Rainy,Winter
12/11/2024,912113,Basil Leaves 50g,Vegetables/Herbs,East,49,49,82,112.24,0.37182,116.23,0,Rainy,Winter
12/11/2024,914004,Batana,Vegetables/Herbs,North,58,58,169,436.01,0.36696,432.2,0,Snowy,Winter
12/11/2024,914004,Batana,Vegetables/Herbs,South,75,75,164,436.01,0.27778,469.57,0,Rainy,Winter
12/11/2024,914004,Batana,Vegetables/Herbs,West,56,56,69,436.01,0.39508,380.4,0,Sunny,Winter
12/11/2024,914004,Batana,Vegetables/Herbs,East,58,91,215,436.01,0.18004,461.14,0,Snowy,Winter
12/11/2024,915002,Beetroot,Vegetables/Herbs,North,32,32,17,332.09,0.17924,351.59,0,Cloudy,Winter
12/11/2024,915002,Beetroot,Vegetables/Herbs,South,303,547,782,332.09,0.21234,342.38,0,Sunny,Winter
12/11/2024,915002,Beetroot,Vegetables/Herbs,West,175,175,261,332.09,0.37877,333.56,0,Sunny,Winter
12/11/2024,915002,Beetroot,Vegetables/Herbs,East,72,72,89,332.09,0.35578,288.62,0,Sunny,Winter
12/11/2024,913005,Bell Pepper Green,Vegetables/Herbs,North,115,115,90,719.99,0.30728,707.64,0,Cloudy,Winter
12/11/2024,913005,Bell Pepper Green,Vegetables/Herbs,South,151,156,305,719.99,0.23171,802.38,0,Rainy,Winter
12/11/2024,913005,Bell Pepper Green,Vegetables/Herbs,West,50,62,50,719.99,0.22607,725.75,0,Snowy,Winter
12/11/2024,913005,Bell Pepper Green,Vegetables/Herbs,East,30,30,125,719.99,0.34425,645.92,0,Snowy,Winter
12/11/2024,913006,Bell Pepper Red,Vegetables/Herbs,North,33,55,137,871.47,0.36465,878.46,0,Snowy,Winter
12/11/2024,913006,Bell Pepper Red,Vegetables/Herbs,South,20,20,50,871.47,0.39617,752.67,0,Snowy,Winter
12/11/2024,913006,Bell Pepper Red,Vegetables/Herbs,West,31,36,99,871.47,0.18424,983.32,0,Sunny,Winter
12/11/2024,913006,Bell Pepper Red,Vegetables/Herbs,East,53,105,76,871.47,0.1962,930.42,0,Snowy,Winter
12/11/2024,913007,Bell Pepper Yellow,Vegetables/Herbs,North,76,77,184,1061.02,0.2997,1220.08,0,Snowy,Winter
12/11/2024,913007,Bell Pepper Yellow,Vegetables/Herbs,South,49,63,200,1061.02,0.38784,1177.65,0,Snowy,Winter
12/11/2024,913007,Bell Pepper Yellow,Vegetables/Herbs,West,23,24,10,1061.02,0.17274,1010.48,0,Snowy,Winter
12/11/2024,913007,Bell Pepper Yellow,Vegetables/Herbs,East,8,12,43,1061.02,0.3491,1149.57,0,Sunny,Winter
12/11/2024,941067,Thalapath Small,Seafood,North,27,27,69,2705.6,0.28757,2687.99,0,Rainy,Winter
12/11/2024,941067,Thalapath Small,Seafood,South,26,26,33,2705.6,0.33053,2617.15,0,Snowy,Winter
12/11/2024,941067,Thalapath Small,Seafood,West,6,6,71,2705.6,0.26452,2719.12,0,Cloudy,Winter
12/11/2024,941067,Thalapath Small,Seafood,East,6,6,46,2705.6,0.35475,2558.39,0,Rainy,Winter
12/12/2024,916002,Ambarella,Fruits,North,45,45,74,637.01,0.23668,642.53,0,Cloudy,Winter
12/12/2024,916002,Ambarella,Fruits,South,43,72,127,637.01,0.21125,648.8,0,Sunny,Winter
12/12/2024,916002,Ambarella,Fruits,West,12,23,46,637.01,0.22812,645.19,0,Sunny,Winter
12/12/2024,916002,Ambarella,Fruits,East,69,69,84,637.01,0.29948,580.77,0,Sunny,Winter
12/12/2024,914000,Ash Plantains,Vegetables/Herbs,North,131,131,260,187.54,0.3028,167.59,0,Sunny,Winter
12/12/2024,914000,Ash Plantains,Vegetables/Herbs,South,75,79,150,187.54,0.33631,173.19,0,Sunny,Winter
12/12/2024,914000,Ash Plantains,Vegetables/Herbs,West,105,105,171,187.54,0.22338,162.15,0,Cloudy,Winter
12/12/2024,914000,Ash Plantains,Vegetables/Herbs,East,119,172,232,187.54,0.38808,169.98,0,Rainy,Winter
12/12/2024,915001,Baby Potatoes,Vegetables/Herbs,North,35,35,23,790.72,0.29581,722.12,0,Sunny,Winter
12/12/2024,915001,Baby Potatoes,Vegetables/Herbs,South,43,83,133,790.72,0.2285,778.57,0,Cloudy,Winter
12/12/2024,915001,Baby Potatoes,Vegetables/Herbs,West,26,26,79,790.72,0.20463,905.94,0,Cloudy,Winter
12/12/2024,915001,Baby Potatoes,Vegetables/Herbs,East,80,80,146,790.72,0.29712,823.78,0,Sunny,Winter
12/12/2024,912113,Basil Leaves 50g,Vegetables/Herbs,North,8,15,56,115.56,0.39832,120.23,0,Cloudy,Winter
12/12/2024,912113,Basil Leaves 50g,Vegetables/Herbs,South,43,50,134,115.56,0.17358,110.55,0,Snowy,Winter
12/12/2024,912113,Basil Leaves 50g,Vegetables/Herbs,West,49,49,24,115.56,0.37937,110.52,0,Rainy,Winter
12/12/2024,912113,Basil Leaves 50g,Vegetables/Herbs,East,35,43,28,115.56,0.34182,117.52,0,Sunny,Winter
12/12/2024,914004,Batana,Vegetables/Herbs,North,79,79,71,444.04,0.26251,436.75,0,Snowy,Winter
12/12/2024,914004,Batana,Vegetables/Herbs,South,70,119,70,444.04,0.27901,463.19,0,Cloudy,Winter
12/12/2024,914004,Batana,Vegetables/Herbs,West,57,57,102,444.04,0.16508,466.91,0,Cloudy,Winter
12/12/2024,914004,Batana,Vegetables/Herbs,East,24,24,46,444.04,0.21178,392.84,0,Cloudy,Winter
12/12/2024,915002,Beetroot,Vegetables/Herbs,North,214,214,206,324.57,0.26184,354.5,0,Sunny,Winter
12/12/2024,915002,Beetroot,Vegetables/Herbs,South,235,235,207,324.57,0.27049,372.87,0,Rainy,Winter
12/12/2024,915002,Beetroot,Vegetables/Herbs,West,137,171,331,324.57,0.15352,286.09,0,Cloudy,Winter
12/12/2024,915002,Beetroot,Vegetables/Herbs,East,173,173,126,324.57,0.20779,314.81,0,Cloudy,Winter
12/12/2024,913005,Bell Pepper Green,Vegetables/Herbs,North,40,40,48,701.03,0.34325,650.68,0,Cloudy,Winter
12/12/2024,913005,Bell Pepper Green,Vegetables/Herbs,South,161,161,156,701.03,0.25146,691.56,0,Cloudy,Winter
12/12/2024,913005,Bell Pepper Green,Vegetables/Herbs,West,98,151,109,701.03,0.30908,696.5,0,Cloudy,Winter
12/12/2024,913005,Bell Pepper Green,Vegetables/Herbs,East,73,111,128,701.03,0.30828,675.8,0,Rainy,Winter
12/12/2024,913006,Bell Pepper Red,Vegetables/Herbs,North,92,123,124,853.04,0.36745,727.21,0,Cloudy,Winter
12/12/2024,913006,Bell Pepper Red,Vegetables/Herbs,South,26,26,60,853.04,0.16727,872.69,0,Cloudy,Winter
12/12/2024,913006,Bell Pepper Red,Vegetables/Herbs,West,15,23,93,853.04,0.30409,842.29,0,Cloudy,Winter
12/12/2024,913006,Bell Pepper Red,Vegetables/Herbs,East,70,109,51,853.04,0.27336,911.45,0,Rainy,Winter
12/12/2024,913007,Bell Pepper Yellow,Vegetables/Herbs,North,46,71,124,1020.6,0.20312,1063.51,0,Cloudy,Winter
12/12/2024,913007,Bell Pepper Yellow,Vegetables/Herbs,South,73,73,227,1020.6,0.21736,958.8,0,Sunny,Winter
12/12/2024,913007,Bell Pepper Yellow,Vegetables/Herbs,West,134,139,269,1020.6,0.16884,924.13,0,Cloudy,Winter
12/12/2024,913007,Bell Pepper Yellow,Vegetables/Herbs,East,15,21,49,1020.6,0.17844,1095.41,0,Snowy,Winter
12/12/2024,941067,Thalapath Small,Seafood,North,35,35,31,2667.26,0.33173,2584.01,0,Cloudy,Winter
12/12/2024,941067,Thalapath Small,Seafood,South,27,49,21,2667.26,0.24397,2589.16,0,Cloudy,Winter
12/12/2024,941067,Thalapath Small,Seafood,West,30,55,82,2667.26,0.2947,3048.94,0,Sunny,Winter
12/12/2024,941067,Thalapath Small,Seafood,East,29,55,118,2667.26,0.39529,2670.21,0,Cloudy,Winter
12/13/2024,916002,Ambarella,Fruits,North,10,12,59,649.08,0.39055,686.42,0,Sunny,Winter
12/13/2024,916002,Ambarella,Fruits,South,53,55,12,649.08,0.33024,731.75,0,Sunny,Winter
12/13/2024,916002,Ambarella,Fruits,West,40,50,97,649.08,0.16759,704.79,0,Sunny,Winter
12/13/2024,916002,Ambarella,Fruits,East,86,86,203,649.08,0.24372,697.66,0,Sunny,Winter
12/13/2024,914000,Ash Plantains,Vegetables/Herbs,North,164,164,316,188.99,0.37141,179.3,0,Snowy,Winter
12/13/2024,914000,Ash Plantains,Vegetables/Herbs,South,141,227,283,188.99,0.21773,193.41,0,Sunny,Winter
12/13/2024,914000,Ash Plantains,Vegetables/Herbs,West,165,172,118,188.99,0.19141,161.79,0,Rainy,Winter
12/13/2024,914000,Ash Plantains,Vegetables/Herbs,East,78,120,103,188.99,0.38428,164.69,0,Sunny,Winter
12/13/2024,915001,Baby Potatoes,Vegetables/Herbs,North,79,125,252,810.97,0.33402,925.06,0,Cloudy,Winter
12/13/2024,915001,Baby Potatoes,Vegetables/Herbs,South,56,56,161,810.97,0.25469,922.4,0,Sunny,Winter
12/13/2024,915001,Baby Potatoes,Vegetables/Herbs,West,32,32,35,810.97,0.23228,850.45,0,Snowy,Winter
12/13/2024,915001,Baby Potatoes,Vegetables/Herbs,East,31,46,45,810.97,0.19404,749.93,0,Sunny,Winter
12/13/2024,912113,Basil Leaves 50g,Vegetables/Herbs,North,29,29,71,114.18,0.36672,99.12,0,Sunny,Winter
12/13/2024,912113,Basil Leaves 50g,Vegetables/Herbs,South,51,51,18,114.18,0.21545,99.67,0,Sunny,Winter
12/13/2024,912113,Basil Leaves 50g,Vegetables/Herbs,West,59,84,17,114.18,0.205,126.54,0,Cloudy,Winter
12/13/2024,912113,Basil Leaves 50g,Vegetables/Herbs,East,27,27,36,114.18,0.26047,108.08,0,Sunny,Winter
12/13/2024,914004,Batana,Vegetables/Herbs,North,24,24,16,426.32,0.25299,372.95,0,Sunny,Winter
12/13/2024,914004,Batana,Vegetables/Herbs,South,33,33,30,426.32,0.17995,463.08,0,Sunny,Winter
12/13/2024,914004,Batana,Vegetables/Herbs,West,39,56,113,426.32,0.38287,408.97,0,Sunny,Winter
12/13/2024,914004,Batana,Vegetables/Herbs,East,91,91,181,426.32,0.29998,392.94,0,Sunny,Winter
12/13/2024,915002,Beetroot,Vegetables/Herbs,North,163,257,328,321.92,0.20152,276.36,0,Snowy,Winter
12/13/2024,915002,Beetroot,Vegetables/Herbs,South,193,193,356,321.92,0.35076,307.45,0,Sunny,Winter
12/13/2024,915002,Beetroot,Vegetables/Herbs,West,19,25,55,321.92,0.39768,296.3,0,Cloudy,Winter
12/13/2024,915002,Beetroot,Vegetables/Herbs,East,193,193,316,321.92,0.3562,312.04,0,Cloudy,Winter
12/13/2024,913005,Bell Pepper Green,Vegetables/Herbs,North,57,101,178,699.07,0.36256,732.24,0,Sunny,Winter
12/13/2024,913005,Bell Pepper Green,Vegetables/Herbs,South,112,214,358,699.07,0.36933,644.1,0,Sunny,Winter
12/13/2024,913005,Bell Pepper Green,Vegetables/Herbs,West,100,170,328,699.07,0.31871,777.88,0,Sunny,Winter
12/13/2024,913005,Bell Pepper Green,Vegetables/Herbs,East,83,159,129,699.07,0.26728,772.28,0,Cloudy,Winter
12/13/2024,913006,Bell Pepper Red,Vegetables/Herbs,North,59,78,127,877.23,0.33588,777.82,0,Rainy,Winter
12/13/2024,913006,Bell Pepper Red,Vegetables/Herbs,South,96,96,154,877.23,0.25189,765.45,0,Sunny,Winter
12/13/2024,913006,Bell Pepper Red,Vegetables/Herbs,West,58,58,94,877.23,0.27092,972.41,0,Sunny,Winter
12/13/2024,913006,Bell Pepper Red,Vegetables/Herbs,East,97,98,201,877.23,0.18254,925.49,0,Snowy,Winter
12/13/2024,913007,Bell Pepper Yellow,Vegetables/Herbs,North,39,39,19,1013.06,0.26457,1037.46,0,Snowy,Winter
12/13/2024,913007,Bell Pepper Yellow,Vegetables/Herbs,South,54,68,118,1013.06,0.33176,1034.82,0,Cloudy,Winter
12/13/2024,913007,Bell Pepper Yellow,Vegetables/Herbs,West,55,55,17,1013.06,0.38552,1051.9,0,Snowy,Winter
12/13/2024,913007,Bell Pepper Yellow,Vegetables/Herbs,East,76,133,87,1013.06,0.32504,949.38,0,Snowy,Winter
12/13/2024,941067,Thalapath Small,Seafood,North,14,14,51,2692.41,0.2691,2371.17,0,Rainy,Winter
12/13/2024,941067,Thalapath Small,Seafood,South,1,1,69,2692.41,0.38018,2960.04,0,Snowy,Winter
12/13/2024,941067,Thalapath Small,Seafood,West,12,12,53,2692.41,0.28206,2342.77,0,Sunny,Winter
12/13/2024,941067,Thalapath Small,Seafood,East,33,33,21,2692.41,0.3702,2770.56,0,Sunny,Winter
12/14/2024,916002,Ambarella,Fruits,North,53,99,159,649.9,0.37485,702.11,0,Snowy,Winter
12/14/2024,916002,Ambarella,Fruits,South,60,72,10,649.9,0.25427,742.1,0,Snowy,Winter
12/14/2024,916002,Ambarella,Fruits,West,57,87,92,649.9,0.23716,576.3,0,Rainy,Winter
12/14/2024,916002,Ambarella,Fruits,East,60,60,50,649.9,0.37659,598.34,0,Rainy,Winter
12/14/2024,914000,Ash Plantains,Vegetables/Herbs,North,198,337,260,183.04,0.28446,165.23,0,Cloudy,Winter
12/14/2024,914000,Ash Plantains,Vegetables/Herbs,South,28,43,90,183.04,0.24396,190.55,0,Snowy,Winter
12/14/2024,914000,Ash Plantains,Vegetables/Herbs,West,71,141,66,183.04,0.2327,175.98,0,Rainy,Winter
12/14/2024,914000,Ash Plantains,Vegetables/Herbs,East,50,50,86,183.04,0.33226,207.79,0,Snowy,Winter
12/14/2024,915001,Baby Potatoes,Vegetables/Herbs,North,22,22,48,802.78,0.33555,894.47,0,Snowy,Winter
12/14/2024,915001,Baby Potatoes,Vegetables/Herbs,South,47,47,17,802.78,0.15421,858.98,0,Snowy,Winter
12/14/2024,915001,Baby Potatoes,Vegetables/Herbs,West,12,19,77,802.78,0.17095,769.34,0,Snowy,Winter
12/14/2024,915001,Baby Potatoes,Vegetables/Herbs,East,36,36,114,802.78,0.223,726.96,0,Snowy,Winter
12/14/2024,912113,Basil Leaves 50g,Vegetables/Herbs,North,27,49,10,117.21,0.32259,105.53,0,Snowy,Winter
12/14/2024,912113,Basil Leaves 50g,Vegetables/Herbs,South,39,59,149,117.21,0.24578,101.5,0,Sunny,Winter
12/14/2024,912113,Basil Leaves 50g,Vegetables/Herbs,West,40,66,156,117.21,0.29873,104.4,0,Rainy,Winter
12/14/2024,912113,Basil Leaves 50g,Vegetables/Herbs,East,18,18,83,117.21,0.2653,126.84,0,Snowy,Winter
12/14/2024,914004,Batana,Vegetables/Herbs,North,19,19,18,440.22,0.38697,493.37,0,Snowy,Winter
12/14/2024,914004,Batana,Vegetables/Herbs,South,47,47,87,440.22,0.20101,409.03,0,Cloudy,Winter
12/14/2024,914004,Batana,Vegetables/Herbs,West,36,36,74,440.22,0.15426,505.32,0,Snowy,Winter
12/14/2024,914004,Batana,Vegetables/Herbs,East,51,56,170,440.22,0.3496,502.51,0,Rainy,Winter
12/14/2024,915002,Beetroot,Vegetables/Herbs,North,95,95,48,321.67,0.18102,298.33,0,Rainy,Winter
12/14/2024,915002,Beetroot,Vegetables/Herbs,South,134,258,134,321.67,0.31185,324.91,0,Snowy,Winter
12/14/2024,915002,Beetroot,Vegetables/Herbs,West,193,237,361,321.67,0.30707,288.12,0,Snowy,Winter
12/14/2024,915002,Beetroot,Vegetables/Herbs,East,115,158,217,321.67,0.22938,339.38,0,Sunny,Winter
12/14/2024,913005,Bell Pepper Green,Vegetables/Herbs,North,93,93,239,724.73,0.31087,775.27,0,Snowy,Winter
12/14/2024,913005,Bell Pepper Green,Vegetables/Herbs,South,72,72,126,724.73,0.3893,726.7,0,Snowy,Winter
12/14/2024,913005,Bell Pepper Green,Vegetables/Herbs,West,115,115,197,724.73,0.34643,680.84,0,Snowy,Winter
12/14/2024,913005,Bell Pepper Green,Vegetables/Herbs,East,36,36,37,724.73,0.35082,625.76,0,Snowy,Winter
12/14/2024,913006,Bell Pepper Red,Vegetables/Herbs,North,68,92,205,854.63,0.39901,773.97,0,Snowy,Winter
12/14/2024,913006,Bell Pepper Red,Vegetables/Herbs,South,35,35,102,854.63,0.36672,809.94,0,Snowy,Winter
12/14/2024,913006,Bell Pepper Red,Vegetables/Herbs,West,95,164,95,854.63,0.32015,981.97,0,Snowy,Winter
12/14/2024,913006,Bell Pepper Red,Vegetables/Herbs,East,107,107,279,854.63,0.265,946.01,0,Snowy,Winter
12/14/2024,913007,Bell Pepper Yellow,Vegetables/Herbs,North,39,39,45,1045.11,0.25708,1094.61,0,Snowy,Winter
12/14/2024,913007,Bell Pepper Yellow,Vegetables/Herbs,South,23,23,31,1045.11,0.31457,1034.05,0,Snowy,Winter
12/14/2024,913007,Bell Pepper Yellow,Vegetables/Herbs,West,33,43,119,1045.11,0.35175,1066.14,0,Snowy,Winter
12/14/2024,913007,Bell Pepper Yellow,Vegetables/Herbs,East,39,68,14,1045.11,0.16933,1142.9,0,Snowy,Winter
12/14/2024,941067,Thalapath Small,Seafood,North,4,5,21,2692.43,0.37606,2556.82,0,Snowy,Winter
12/14/2024,941067,Thalapath Small,Seafood,South,9,17,57,2692.43,0.33103,2522.35,0,Snowy,Winter
12/14/2024,941067,Thalapath Small,Seafood,West,28,44,107,2692.43,0.20819,2378.21,0,Snowy,Winter
12/14/2024,941067,Thalapath Small,Seafood,East,18,18,62,2692.43,0.38888,2435.4,0,Rainy,Winter
12/15/2024,916002,Ambarella,Fruits,North,81,92,58,654.27,0.24098,587.12,0,Snowy,Winter
12/15/2024,916002,Ambarella,Fruits,South,96,187,329,654.27,0.15097,701.89,0,Cloudy,Winter
12/15/2024,916002,Ambarella,Fruits,West,34,65,163,654.27,0.22295,558.76,0,Cloudy,Winter
12/15/2024,916002,Ambarella,Fruits,East,78,78,72,654.27,0.33189,641.05,0,Cloudy,Winter
12/15/2024,914000,Ash Plantains,Vegetables/Herbs,North,49,49,21,179.42,0.30442,153.59,0,Cloudy,Winter
12/15/2024,914000,Ash Plantains,Vegetables/Herbs,South,110,188,243,179.42,0.3506,156.05,0,Cloudy,Winter
12/15/2024,914000,Ash Plantains,Vegetables/Herbs,West,54,78,113,179.42,0.24857,190.41,0,Cloudy,Winter
12/15/2024,914000,Ash Plantains,Vegetables/Herbs,East,175,175,278,179.42,0.39734,172.76,0,Cloudy,Winter
12/15/2024,915001,Baby Potatoes,Vegetables/Herbs,North,128,128,221,791.68,0.37018,701.47,0,Rainy,Winter
12/15/2024,915001,Baby Potatoes,Vegetables/Herbs,South,40,40,119,791.68,0.31349,712.75,0,Cloudy,Winter
12/15/2024,915001,Baby Potatoes,Vegetables/Herbs,West,9,9,23,791.68,0.24361,781.26,0,Cloudy,Winter
12/15/2024,915001,Baby Potatoes,Vegetables/Herbs,East,76,78,247,791.68,0.35859,896.06,0,Cloudy,Winter
12/15/2024,912113,Basil Leaves 50g,Vegetables/Herbs,North,24,26,108,116.07,0.19919,120.44,0,Cloudy,Winter
12/15/2024,912113,Basil Leaves 50g,Vegetables/Herbs,South,55,107,34,116.07,0.27049,116.33,0,Cloudy,Winter
12/15/2024,912113,Basil Leaves 50g,Vegetables/Herbs,West,31,31,104,116.07,0.35771,108.11,0,Cloudy,Winter
12/15/2024,912113,Basil Leaves 50g,Vegetables/Herbs,East,42,45,80,116.07,0.29648,104.26,0,Cloudy,Winter
12/15/2024,914004,Batana,Vegetables/Herbs,North,35,66,96,445.76,0.1681,456.01,0,Rainy,Winter
12/15/2024,914004,Batana,Vegetables/Herbs,South,71,102,124,445.76,0.30969,505.89,0,Rainy,Winter
12/15/2024,914004,Batana,Vegetables/Herbs,West,56,56,85,445.76,0.37695,483.48,0,Cloudy,Winter
12/15/2024,914004,Batana,Vegetables/Herbs,East,102,102,124,445.76,0.34061,456.69,0,Cloudy,Winter
12/15/2024,915002,Beetroot,Vegetables/Herbs,North,82,132,120,332.18,0.33722,305.39,0,Rainy,Winter
12/15/2024,915002,Beetroot,Vegetables/Herbs,South,265,474,781,332.18,0.15852,311.47,0,Sunny,Winter
12/15/2024,915002,Beetroot,Vegetables/Herbs,West,127,127,275,332.18,0.2698,314.68,0,Cloudy,Winter
12/15/2024,915002,Beetroot,Vegetables/Herbs,East,98,98,232,332.18,0.21776,284.33,0,Snowy,Winter
12/15/2024,913005,Bell Pepper Green,Vegetables/Herbs,North,117,117,159,736.18,0.32012,696.34,0,Cloudy,Winter
12/15/2024,913005,Bell Pepper Green,Vegetables/Herbs,South,104,104,105,736.18,0.30585,668.42,0,Cloudy,Winter
12/15/2024,913005,Bell Pepper Green,Vegetables/Herbs,West,74,145,120,736.18,0.25479,834.65,0,Snowy,Winter
12/15/2024,913005,Bell Pepper Green,Vegetables/Herbs,East,73,142,213,736.18,0.28897,742.15,0,Snowy,Winter
12/15/2024,913006,Bell Pepper Red,Vegetables/Herbs,North,32,53,140,898.07,0.20889,1007.72,0,Rainy,Winter
12/15/2024,913006,Bell Pepper Red,Vegetables/Herbs,South,84,111,286,898.07,0.34818,793.23,0,Snowy,Winter
12/15/2024,913006,Bell Pepper Red,Vegetables/Herbs,West,43,43,78,898.07,0.15824,980.89,0,Cloudy,Winter
12/15/2024,913006,Bell Pepper Red,Vegetables/Herbs,East,70,71,132,898.07,0.26512,820.53,0,Sunny,Winter
12/15/2024,913007,Bell Pepper Yellow,Vegetables/Herbs,North,42,83,11,1018.11,0.2659,1002.87,0,Cloudy,Winter
12/15/2024,913007,Bell Pepper Yellow,Vegetables/Herbs,South,74,74,57,1018.11,0.33094,995.07,0,Cloudy,Winter
12/15/2024,913007,Bell Pepper Yellow,Vegetables/Herbs,West,17,17,38,1018.11,0.27428,1012.38,0,Cloudy,Winter
12/15/2024,913007,Bell Pepper Yellow,Vegetables/Herbs,East,45,49,164,1018.11,0.23244,983.61,0,Cloudy,Winter
12/15/2024,941067,Thalapath Small,Seafood,North,19,19,41,2583.46,0.29869,2314.48,0,Rainy,Winter
12/15/2024,941067,Thalapath Small,Seafood,South,20,20,63,2583.46,0.16452,2226.94,0,Cloudy,Winter
12/15/2024,941067,Thalapath Small,Seafood,West,13,20,26,2583.46,0.36019,2530.31,0,Cloudy,Winter
12/15/2024,941067,Thalapath Small,Seafood,East,18,18,109,2583.46,0.33603,2904.75,0,Cloudy,Winter
12/16/2024,916002,Ambarella,Fruits,North,92,92,120,661.96,0.28976,666.57,1,Sunny,Winter
12/16/2024,916002,Ambarella,Fruits,South,85,85,63,661.96,0.32929,581.3,1,Rainy,Winter
12/16/2024,916002,Ambarella,Fruits,West,69,90,35,661.96,0.35243,652.88,1,Rainy,Winter
12/16/2024,916002,Ambarella,Fruits,East,64,64,172,661.96,0.1784,644.43,1,Sunny,Winter
12/16/2024,914000,Ash Plantains,Vegetables/Herbs,North,148,148,326,179.42,0.18699,153.61,1,Rainy,Winter
12/16/2024,914000,Ash Plantains,Vegetables/Herbs,South,155,158,322,179.42,0.19017,181.07,1,Rainy,Winter
12/16/2024,914000,Ash Plantains,Vegetables/Herbs,West,203,203,210,179.42,0.32979,180.5,1,Sunny,Winter
12/16/2024,914000,Ash Plantains,Vegetables/Herbs,East,125,149,152,179.42,0.38111,187.58,1,Rainy,Winter
12/16/2024,915001,Baby Potatoes,Vegetables/Herbs,North,76,76,229,800.83,0.38085,823.02,1,Rainy,Winter
12/16/2024,915001,Baby Potatoes,Vegetables/Herbs,South,36,36,19,800.83,0.38101,871.28,1,Sunny,Winter
12/16/2024,915001,Baby Potatoes,Vegetables/Herbs,West,88,137,74,800.83,0.1813,765.27,1,Rainy,Winter
12/16/2024,915001,Baby Potatoes,Vegetables/Herbs,East,37,37,79,800.83,0.30864,805.73,1,Rainy,Winter
12/16/2024,912113,Basil Leaves 50g,Vegetables/Herbs,North,13,13,50,114.07,0.28137,99.48,1,Cloudy,Winter
12/16/2024,912113,Basil Leaves 50g,Vegetables/Herbs,South,34,62,98,114.07,0.39225,111.59,1,Rainy,Winter
12/16/2024,912113,Basil Leaves 50g,Vegetables/Herbs,West,39,73,124,114.07,0.31441,102.73,1,Rainy,Winter
12/16/2024,912113,Basil Leaves 50g,Vegetables/Herbs,East,13,22,68,114.07,0.24362,127.62,1,Snowy,Winter
12/16/2024,914004,Batana,Vegetables/Herbs,North,108,202,245,429.97,0.23057,396.53,1,Rainy,Winter
12/16/2024,914004,Batana,Vegetables/Herbs,South,49,70,39,429.97,0.17113,422.85,1,Rainy,Winter
12/16/2024,914004,Batana,Vegetables/Herbs,West,115,115,166,429.97,0.22956,478.4,1,Sunny,Winter
12/16/2024,914004,Batana,Vegetables/Herbs,East,108,182,114,429.97,0.36338,423.36,1,Rainy,Winter
12/16/2024,915002,Beetroot,Vegetables/Herbs,North,291,291,374,321.98,0.2634,341.69,1,Rainy,Winter
12/16/2024,915002,Beetroot,Vegetables/Herbs,South,355,355,543,321.98,0.21249,351.18,1,Rainy,Winter
12/16/2024,915002,Beetroot,Vegetables/Herbs,West,88,88,40,321.98,0.19425,295.09,1,Rainy,Winter
12/16/2024,915002,Beetroot,Vegetables/Herbs,East,128,244,466,321.98,0.20344,300.99,1,Snowy,Winter
12/16/2024,913005,Bell Pepper Green,Vegetables/Herbs,North,120,144,149,710.78,0.33761,699.89,1,Rainy,Winter
