Date,Product_ID,Category,Region,Units_Sold,Units_Ordered,Inventory_Level,Price,Discount,Competitor_Pricing,Holiday/Promotion,Weather_Condition,Seasonality
9/19/2022,70005,Toys,North,183,102,271,54.554,32.228,55.678,1,Sunny,Autumn
9/19/2022,70006,Electronics,East,159,101,255,55.11,27.434,55.556,1,Rainy,Winter
9/19/2022,70007,Groceries,South,168,153,272,56.634,22.15,58.076,1,Rainy,Summer
9/19/2022,70008,Furniture,East,103,127,301,55.826,24.354000000000003,57.186,1,Snowy,Autumn
9/19/2022,70009,Clothing,North,133,72,242,58.926,13.816,61.854,1,Sunny,Spring
9/19/2022,70010,Electronics,West,170,135,277,53.562,35.526,53.972,1,Cloudy,Spring
9/19/2022,70011,Toys,South,130,140,293,55.254,28.272,57.470000000000006,1,Cloudy,Spring
9/19/2022,70012,Furniture,South,134,131,271,55.0,32.974,56.838,1,Cloudy,Autumn
9/19/2022,70013,Clothing,West,167,82,363,54.792,34.7,56.008,1,Cloudy,Winter
9/19/2022,70014,Toys,South,50,119,160,54.6,26.692,55.844,1,Sunny,Summer
9/19/2022,70015,Clothing,West,97,114,289,56.08,25.21,55.90599999999999,1,Cloudy,Spring
9/19/2022,70016,Clothing,North,122,92,223,55.20399999999999,24.954,55.342,1,Sunny,Spring
9/19/2022,70017,Electronics,North,124,67,189,56.58,23.012,58.112,1,Cloudy,Autumn
9/19/2022,70018,Toys,West,109,79,277,56.24,20.33,57.032,1,Snowy,Summer
9/19/2022,70019,Clothing,South,97,94,199,55.038,26.768,54.724,1,Cloudy,Autumn
9/19/2022,70020,Clothing,East,255,92,335,57.36,19.228,58.502,1,Rainy,Spring
9/19/2022,70021,Toys,East,120,149,271,54.638,30.25,56.35,1,Snowy,Autumn
9/19/2023,70001,Groceries,North,139,131,233,54.372,26.97,55.986,1,Rainy,Winter
9/19/2023,70003,Toys,South,135,144,251,53.260000000000005,30.218,55.284000000000006,1,Cloudy,Summer
9/19/2023,70004,Toys,West,98,93,316,54.044,27.924,54.552,1,Sunny,Autumn
9/19/2023,70005,Toys,North,138,85,341,55.728,26.42,58.31,1,Rainy,Spring
9/19/2023,70006,Electronics,East,69,105,160,54.608,33.048,55.83,1,Cloudy,Winter
9/19/2023,70007,Groceries,South,178,80,254,55.694,25.34,55.374,1,Rainy,Autumn
9/19/2023,70008,Furniture,East,179,154,285,53.77,27.856,53.970000000000006,1,Sunny,Spring
9/19/2023,70009,Clothing,North,140,128,247,56.086,25.546,55.77,1,Cloudy,Spring
9/19/2023,70010,Electronics,West,134,81,210,59.312,14.968,59.792,1,Rainy,Autumn
9/19/2023,70011,Toys,South,97,93,276,55.938,24.312,56.158,1,Cloudy,Autumn
9/19/2023,70012,Furniture,South,214,81,334,54.33,34.206,55.19,1,Cloudy,Spring
9/19/2023,70013,Clothing,West,114,92,289,55.922,25.608,56.054,1,Rainy,Spring
9/19/2023,70014,Toys,South,94,90,334,53.314,29.318,55.38,1,Rainy,Spring
9/19/2023,70015,Clothing,West,140,89,344,56.042,27.056,57.57000000000001,1,Sunny,Autumn
9/19/2023,70016,Clothing,North,198,136,378,55.724,26.624,56.996,1,Cloudy,Winter
9/19/2023,70017,Electronics,North,169,108,282,52.978,30.24,53.096,1,Rainy,Spring
9/19/2023,70018,Toys,West,157,102,327,54.57000000000001,25.668,55.388,1,Snowy,Autumn
9/19/2023,70019,Clothing,South,76,137,191,55.818000000000005,25.712,55.206,1,Rainy,Autumn
9/19/2023,70020,Clothing,East,191,119,289,56.552,27.034,56.582,1,Snowy,Summer
9/19/2023,70021,Toys,East,111,35,187,54.328,26.716,54.584,1,Rainy,Autumn
9/2/2022,70001,Groceries,North,191,130,240,54.608,28.906,55.04600000000001,1,Rainy,Autumn
9/2/2022,70003,Toys,South,75,93,261,55.594,26.394,55.46,1,Sunny,Spring
9/2/2022,70004,Toys,West,116,107,221,56.968,18.16,58.34400000000001,0,Rainy,Autumn
9/2/2022,70005,Toys,North,163,82,254,56.13,20.958,57.36800000000001,1,Cloudy,Spring
9/2/2022,70006,Electronics,East,210,135,322,54.026,36.102,53.376,1,Cloudy,Winter
9/2/2022,70007,Groceries,South,169,67,316,53.848,33.27,55.15599999999999,1,Rainy,Spring
9/2/2022,70008,Furniture,East,94,99,225,53.834,28.93,54.76800000000001,1,Cloudy,Spring
9/2/2022,70009,Clothing,North,178,92,276,55.64,28.158,57.970000000000006,1,Snowy,Autumn
9/2/2022,70010,Electronics,West,166,126,269,54.452,32.756,55.99400000000001,1,Sunny,Winter
9/2/2022,70011,Toys,South,149,105,286,55.352,29.74,55.246,1,Snowy,Summer
9/2/2022,70012,Furniture,South,183,152,367,57.328,27.364,57.502,1,Cloudy,Autumn
9/2/2022,70013,Clothing,West,190,91,316,57.46,20.816,58.234,1,Rainy,Spring
9/2/2022,70014,Toys,South,199,84,312,55.41799999999999,25.608,56.362,1,Cloudy,Spring
9/2/2022,70015,Clothing,West,131,125,248,56.120000000000005,25.282,58.356,1,Rainy,Autumn
9/2/2022,70016,Clothing,North,116,95,308,54.14,29.862,55.55800000000001,1,Cloudy,Summer
9/2/2022,70017,Electronics,North,101,127,357,54.760000000000005,27.258,56.236,1,Sunny,Summer
9/2/2022,70018,Toys,West,166,93,273,54.374,33.31,55.148,1,Cloudy,Spring
9/2/2022,70019,Clothing,South,178,107,280,54.762,30.858,56.254,1,Cloudy,Winter
9/2/2022,70020,Clothing,East,82,69,173,54.658,27.46,54.576,1,Sunny,Autumn
9/2/2022,70021,Toys,East,114,114,351,55.698,25.422,55.282,1,Cloudy,Spring
9/2/2023,70001,Groceries,North,91,116,163,55.428,26.882,56.998000000000005,1,Cloudy,Winter
9/2/2023,70003,Toys,South,128,89,276,55.766,25.53,57.6,1,Snowy,Autumn
9/2/2023,70004,Toys,West,177,99,305,56.11,23.114,57.25599999999999,1,Rainy,Summer
9/2/2023,70005,Toys,North,147,78,221,55.514,24.182,55.934000000000005,1,Sunny,Winter
9/2/2023,70006,Electronics,East,171,104,279,52.628,35.006,52.208000000000006,1,Rainy,Spring
9/2/2023,70007,Groceries,South,227,139,416,56.124,22.622,56.612,1,Rainy,Summer
9/2/2023,70008,Furniture,East,91,95,291,58.532,18.880000000000003,59.318,1,Snowy,Autumn
9/2/2023,70009,Clothing,North,121,97,320,55.69,28.558,57.470000000000006,1,Cloudy,Spring
9/2/2023,70010,Electronics,West,112,92,297,55.41799999999999,24.952,54.812,1,Snowy,Spring
9/2/2023,70011,Toys,South,221,76,359,54.072,26.39,54.798,1,Cloudy,Spring
9/2/2023,70012,Furniture,South,51,87,163,57.382000000000005,26.404000000000003,56.234,1,Cloudy,Autumn
9/2/2023,70013,Clothing,West,142,103,199,55.886,25.498,58.262,1,Cloudy,Spring
9/2/2023,70014,Toys,South,73,107,229,56.86,20.582,58.966,1,Snowy,Winter
9/2/2023,70015,Clothing,West,100,122,268,58.366,19.728,58.304,1,Rainy,Spring
9/2/2023,70016,Clothing,North,135,78,267,55.542,26.582,55.426,1,Rainy,Spring
9/2/2023,70017,Electronics,North,153,120,342,53.51800000000001,30.328,54.92,1,Snowy,Spring
9/2/2023,70018,Toys,West,134,101,280,55.322,21.022,55.55,1,Sunny,Spring
9/2/2023,70019,Clothing,South,252,125,365,53.404,34.39,53.964,1,Cloudy,Winter
9/2/2023,70020,Clothing,East,204,117,327,54.1,34.658,55.70399999999999,1,Rainy,Autumn
9/2/2023,70021,Toys,East,71,108,126,54.984,23.954,55.16,1,Snowy,Autumn
9/20/2022,70001,Groceries,North,102,115,310,51.534000000000006,37.278,52.414,1,Cloudy,Autumn
9/20/2022,70003,Toys,South,114,127,308,57.464,17.424,58.05800000000001,1,Cloudy,Winter
9/20/2022,70004,Toys,West,93,64,251,54.348,31.784,54.662,1,Rainy,Spring
9/20/2022,70005,Toys,North,83,95,220,55.64,24.932,56.010000000000005,1,Rainy,Spring
9/20/2022,70006,Electronics,East,92,118,297,54.620000000000005,25.734,55.854,1,Cloudy,Spring
9/20/2022,70007,Groceries,South,160,84,341,55.146,26.23,56.736,1,Snowy,Summer
9/20/2022,70008,Furniture,East,171,132,331,55.57000000000001,20.942,55.58200000000001,1,Cloudy,Autumn
9/20/2022,70009,Clothing,North,139,95,366,58.174,24.076,60.624,1,Cloudy,Spring
9/20/2022,70010,Electronics,West,244,98,340,54.734,31.582,55.612,1,Cloudy,Winter
9/20/2022,70011,Toys,South,118,118,263,54.67,28.946,55.436,1,Sunny,Autumn
9/20/2022,70012,Furniture,South,133,145,326,55.41799999999999,29.852,58.36,1,Snowy,Spring
9/20/2022,70013,Clothing,West,39,76,216,52.628,39.118,53.612,1,Rainy,Autumn
9/20/2022,70014,Toys,South,205,106,357,52.934000000000005,29.160000000000004,53.44199999999999,1,Rainy,Autumn
9/20/2022,70015,Clothing,West,84,103,270,56.778,22.516,57.762,1,Snowy,Spring
9/20/2022,70016,Clothing,North,98,80,236,55.416,25.782,55.888,1,Rainy,Spring
9/20/2022,70017,Electronics,North,33,137,290,55.762,25.892000000000003,56.254,1,Rainy,Summer
9/20/2022,70018,Toys,West,66,114,267,57.096,18.586,59.598,1,Rainy,Winter
9/20/2022,70019,Clothing,South,94,104,295,54.606,27.748,54.794,1,Rainy,Autumn
9/20/2022,70020,Clothing,East,214,88,276,55.668000000000006,30.072000000000003,57.002,1,Rainy,Spring
9/20/2022,70021,Toys,East,171,133,305,55.89,25.47,57.604,1,Snowy,Autumn
9/20/2023,70001,Groceries,North,153,106,275,55.436,23.69,56.008,1,Rainy,Summer
9/20/2023,70003,Toys,South,199,116,251,53.17999999999999,31.26,53.188,1,Rainy,Autumn
9/20/2023,70004,Toys,West,65,110,310,55.686,23.092,55.978,1,Snowy,Winter
9/20/2023,70005,Toys,North,218,128,259,56.4,24.186,58.636,1,Cloudy,Winter
9/20/2023,70006,Electronics,East,220,144,335,55.792,27.372,56.934000000000005,1,Rainy,Autumn
9/20/2023,70007,Groceries,South,122,134,277,53.792,32.303999999999995,56.132000000000005,1,Sunny,Autumn
9/20/2023,70008,Furniture,East,84,152,177,55.98,27.58,55.068,1,Cloudy,Winter
9/20/2023,70009,Clothing,North,86,86,331,56.502,20.422,57.746,1,Cloudy,Autumn
9/20/2023,70010,Electronics,West,79,85,131,55.99399999999999,27.702,57.46,1,Rainy,Winter
9/20/2023,70011,Toys,South,123,158,319,55.956,25.11,57.714,1,Cloudy,Autumn
9/20/2023,70012,Furniture,South,71,91,255,58.146,22.768,60.44,1,Cloudy,Autumn
9/20/2023,70013,Clothing,West,112,126,219,54.84,29.486,55.874,1,Snowy,Winter
9/20/2023,70014,Toys,South,165,121,227,57.458000000000006,16.53,57.888,0,Cloudy,Autumn
9/20/2023,70015,Clothing,West,127,105,429,53.15599999999999,40.246,55.932,1,Rainy,Summer
9/20/2023,70016,Clothing,North,95,97,256,56.508,24.972,56.82000000000001,1,Rainy,Spring
9/20/2023,70017,Electronics,North,79,98,190,55.274,28.396,56.602,1,Rainy,Autumn
9/20/2023,70018,Toys,West,111,109,350,54.716,25.112,55.71,1,Cloudy,Summer
9/20/2023,70019,Clothing,South,200,84,261,56.176,24.632,55.970000000000006,1,Cloudy,Spring
9/20/2023,70020,Clothing,East,116,167,288,53.48,33.065999999999995,54.852,1,Rainy,Summer
9/20/2023,70021,Toys,East,88,105,205,55.972,22.11,56.392,1,Rainy,Spring
9/21/2022,70001,Groceries,North,153,132,276,52.512,34.538,53.602,1,Snowy,Autumn
9/21/2022,70003,Toys,South,96,113,363,57.378,21.692,58.714,1,Rainy,Spring
9/21/2022,70004,Toys,West,114,104,265,52.694,29.686,53.33200000000001,1,Cloudy,Summer
9/21/2022,70005,Toys,North,40,87,202,56.528,21.83,57.188,1,Rainy,Spring
9/21/2022,70006,Electronics,East,107,140,355,56.814,19.622,57.126,1,Cloudy,Autumn
9/21/2022,70007,Groceries,South,107,141,275,53.19199999999999,35.54600000000001,54.934000000000005,1,Sunny,Winter
9/21/2022,70008,Furniture,East,175,109,350,54.608,29.734,55.29600000000001,1,Snowy,Spring
9/21/2022,70009,Clothing,North,134,124,308,55.13,31.422000000000004,55.252,1,Cloudy,Summer
9/21/2022,70010,Electronics,West,140,150,348,54.152,27.264,55.2,1,Sunny,Spring
9/21/2022,70011,Toys,South,124,142,307,55.70799999999999,20.772,55.252,1,Sunny,Spring
9/21/2022,70012,Furniture,South,87,87,281,58.876,19.718,58.6,1,Cloudy,Autumn
9/21/2022,70013,Clothing,West,205,152,370,54.5,30.702,56.422,1,Cloudy,Spring
9/21/2022,70014,Toys,South,108,108,249,53.39,33.842,53.298,1,Cloudy,Autumn
9/21/2022,70015,Clothing,West,136,92,271,56.496,28.368,57.57000000000001,1,Rainy,Autumn
9/21/2022,70016,Clothing,North,63,99,186,53.398,27.87,55.604,1,Cloudy,Autumn
9/21/2022,70017,Electronics,North,177,99,347,54.394000000000005,31.452,55.552,1,Cloudy,Winter
9/21/2022,70018,Toys,West,76,136,284,53.278,29.041999999999994,53.86,1,Sunny,Summer
9/21/2022,70019,Clothing,South,137,96,287,54.31,29.372000000000003,55.348,1,Sunny,Summer
9/21/2022,70020,Clothing,East,84,77,218,54.822,28.98,53.34,1,Rainy,Winter
9/21/2022,70021,Toys,East,113,116,274,54.108,29.126,55.048,1,Rainy,Summer
9/21/2023,70001,Groceries,North,138,106,254,53.01800000000001,35.0,54.234,1,Cloudy,Winter
9/21/2023,70003,Toys,South,83,96,174,56.36,22.016,57.246,1,Cloudy,Winter
9/21/2023,70004,Toys,West,184,134,306,54.088,28.32,55.072,1,Cloudy,Autumn
9/21/2023,70005,Toys,North,119,106,203,54.04,31.554,54.362,1,Sunny,Autumn
9/21/2023,70006,Electronics,East,69,124,171,54.510000000000005,25.354,56.178,1,Rainy,Summer
9/21/2023,70007,Groceries,South,148,75,303,53.968,31.118,54.626,1,Cloudy,Autumn
9/21/2023,70008,Furniture,East,152,102,318,55.25599999999999,28.264,55.260000000000005,1,Snowy,Summer
9/21/2023,70009,Clothing,North,86,91,209,54.124,32.524,53.69,1,Snowy,Autumn
9/21/2023,70010,Electronics,West,177,113,261,52.042,36.692,53.59,1,Snowy,Spring
9/21/2023,70011,Toys,South,73,75,204,54.684000000000005,27.996,55.548,1,Rainy,Autumn
9/21/2023,70012,Furniture,South,132,105,211,53.54,40.138,53.634,1,Sunny,Spring
9/21/2023,70013,Clothing,West,204,130,401,56.722,22.322,57.462,1,Sunny,Autumn
9/21/2023,70014,Toys,South,128,55,276,56.88,21.292,58.91,1,Rainy,Winter
9/21/2023,70015,Clothing,West,150,90,299,55.9,29.866,57.426,1,Snowy,Winter
9/21/2023,70016,Clothing,North,151,133,439,54.848,26.782,56.03,1,Cloudy,Summer
9/21/2023,70017,Electronics,North,90,88,287,53.74400000000001,37.778,54.254,1,Snowy,Winter
9/21/2023,70018,Toys,West,105,118,231,55.306,27.47,56.014,1,Rainy,Winter
9/21/2023,70019,Clothing,South,139,100,285,54.328,31.648000000000003,54.224,1,Rainy,Winter
9/21/2023,70020,Clothing,East,194,130,307,53.766,32.614,55.54,1,Cloudy,Summer
9/21/2023,70021,Toys,East,210,103,363,56.10600000000001,25.41,57.42,1,Snowy,Spring
9/22/2022,70001,Groceries,North,206,73,367,52.35,36.878,51.206,1,Cloudy,Winter
9/22/2022,70003,Toys,South,115,142,242,56.774,18.806,58.984,0,Rainy,Spring
9/22/2022,70004,Toys,West,172,119,266,54.30800000000001,27.218,55.108,1,Cloudy,Autumn
9/22/2022,70005,Toys,North,189,104,304,56.73199999999999,23.068,57.712,1,Rainy,Winter
9/22/2022,70006,Electronics,East,151,118,261,53.83200000000001,32.328,54.74,1,Sunny,Summer
9/22/2022,70007,Groceries,South,64,125,185,54.652,25.532,56.13,1,Snowy,Autumn
9/22/2022,70008,Furniture,East,109,85,241,55.162,29.402000000000005,56.708000000000006,1,Sunny,Winter
9/22/2022,70009,Clothing,North,136,104,287,56.55800000000001,23.72,56.788,0,Snowy,Summer
9/22/2022,70010,Electronics,West,181,139,314,56.076,30.672000000000004,58.918000000000006,1,Cloudy,Winter
9/22/2022,70011,Toys,South,56,162,352,56.64,24.352,56.432,1,Snowy,Autumn
9/22/2022,70012,Furniture,South,127,66,298,57.07000000000001,22.338,56.760000000000005,1,Sunny,Autumn
9/22/2022,70013,Clothing,West,56,97,168,52.394000000000005,38.248000000000005,51.67999999999999,1,Snowy,Summer
9/22/2022,70014,Toys,South,84,95,246,56.13199999999999,25.848000000000003,57.604,1,Sunny,Spring
9/22/2022,70015,Clothing,West,144,129,280,55.678,29.44,56.998000000000005,1,Cloudy,Autumn
9/22/2022,70016,Clothing,North,140,105,283,52.762,38.226,55.304,1,Sunny,Summer
9/22/2022,70017,Electronics,North,90,70,234,55.14,32.718,54.824,1,Cloudy,Autumn
9/22/2022,70018,Toys,West,138,76,266,55.80800000000001,26.716,57.882000000000005,1,Sunny,Spring
9/22/2022,70019,Clothing,South,51,107,234,54.82000000000001,31.946,55.054,1,Snowy,Spring
9/22/2022,70020,Clothing,East,132,117,223,57.304,21.642000000000003,57.57000000000001,1,Cloudy,Spring
9/22/2022,70021,Toys,East,155,108,301,54.266,26.73,55.57000000000001,1,Rainy,Summer
9/22/2023,70001,Groceries,North,213,135,359,53.38,33.370000000000005,52.598,1,Snowy,Spring
9/22/2023,70003,Toys,South,133,86,191,53.92999999999999,29.008,54.504,1,Snowy,Summer
9/22/2023,70004,Toys,West,117,134,327,54.23,29.664,54.36,1,Sunny,Autumn
9/22/2023,70005,Toys,North,111,121,229,57.386,20.944,58.208000000000006,1,Cloudy,Summer
9/22/2023,70006,Electronics,East,118,67,299,54.760000000000005,25.882,56.632000000000005,1,Cloudy,Spring
9/22/2023,70007,Groceries,South,136,77,232,52.64,34.154,54.342,1,Cloudy,Autumn
9/22/2023,70008,Furniture,East,104,149,200,55.806,29.626,58.388,1,Cloudy,Autumn
9/22/2023,70009,Clothing,North,79,110,171,54.184000000000005,33.232,55.534000000000006,1,Cloudy,Autumn
9/22/2023,70010,Electronics,West,93,135,217,56.02,23.436,57.462,1,Rainy,Spring
9/22/2023,70011,Toys,South,110,126,192,55.29600000000001,24.474,55.98,1,Cloudy,Spring
9/22/2023,70012,Furniture,South,89,125,210,56.576,25.722,56.566,1,Sunny,Autumn
9/22/2023,70013,Clothing,West,112,131,228,54.956,34.582,55.934000000000005,1,Cloudy,Winter
9/22/2023,70014,Toys,South,230,73,341,53.63,28.782,54.746,1,Rainy,Autumn
9/22/2023,70015,Clothing,West,118,147,236,56.982000000000006,23.128,56.67999999999999,1,Cloudy,Spring
9/22/2023,70016,Clothing,North,167,88,336,54.45399999999999,27.96,54.678,1,Cloudy,Autumn
9/22/2023,70017,Electronics,North,64,114,226,55.174,26.22,54.83,1,Cloudy,Spring
9/22/2023,70018,Toys,West,71,113,216,53.08,34.918,54.356,1,Rainy,Summer
9/22/2023,70019,Clothing,South,173,145,258,55.318000000000005,26.378,54.644000000000005,1,Sunny,Summer
9/22/2023,70020,Clothing,East,96,117,341,53.634,30.744,53.894000000000005,1,Cloudy,Autumn
9/22/2023,70021,Toys,East,152,73,375,55.09,27.086,55.068,1,Snowy,Autumn
9/23/2022,70001,Groceries,North,103,86,195,55.19,25.924,56.654,1,Snowy,Autumn
9/23/2022,70003,Toys,South,99,50,330,55.870000000000005,27.636000000000003,57.318000000000005,1,Rainy,Spring
9/23/2022,70004,Toys,West,109,141,197,54.27,26.302,55.772000000000006,1,Rainy,Autumn
9/23/2022,70005,Toys,North,135,109,255,57.164,23.866,59.3,1,Cloudy,Summer
9/23/2022,70006,Electronics,East,141,121,176,58.162,17.162,57.904,1,Rainy,Autumn
9/23/2022,70007,Groceries,South,184,130,350,55.644000000000005,23.1,56.5,1,Cloudy,Spring
9/23/2022,70008,Furniture,East,93,98,274,53.076,33.572,53.498000000000005,1,Cloudy,Spring
9/23/2022,70009,Clothing,North,146,114,355,54.754,26.12,56.404,1,Rainy,Autumn
9/23/2022,70010,Electronics,West,272,112,348,54.846,33.322,57.720000000000006,1,Snowy,Summer
9/23/2022,70011,Toys,South,226,96,329,57.918000000000006,19.722,56.842,1,Cloudy,Winter
9/23/2022,70012,Furniture,South,98,110,254,55.638,31.212,56.584,1,Snowy,Summer
9/23/2022,70013,Clothing,West,140,84,257,53.426,36.316,52.58,1,Cloudy,Autumn
9/23/2022,70014,Toys,South,197,140,280,53.42,33.292,54.758,1,Rainy,Spring
9/23/2022,70015,Clothing,West,202,151,315,59.114,18.616,58.61,1,Rainy,Spring
9/23/2022,70016,Clothing,North,224,104,406,54.764,28.902,54.592,1,Rainy,Autumn
9/23/2022,70017,Electronics,North,106,84,355,54.122,30.602,53.16,1,Snowy,Summer
9/23/2022,70018,Toys,West,117,113,211,55.052,27.566000000000003,56.03,1,Cloudy,Summer
9/23/2022,70019,Clothing,South,130,77,348,52.266,37.664,53.80800000000001,1,Cloudy,Winter
9/23/2022,70020,Clothing,East,167,122,289,55.23,28.224,56.536,1,Rainy,Spring
9/23/2022,70021,Toys,East,107,114,227,56.966,25.192,57.458000000000006,1,Cloudy,Winter
9/23/2023,70001,Groceries,North,174,152,273,54.878,24.86,53.58,1,Rainy,Autumn
9/23/2023,70003,Toys,South,51,70,207,53.978,30.382,55.076,1,Sunny,Summer
9/23/2023,70004,Toys,West,131,81,302,54.678,25.628,56.496,1,Cloudy,Winter
9/23/2023,70005,Toys,North,131,121,288,59.1,14.694,61.082,0,Sunny,Winter
9/23/2023,70006,Electronics,East,227,89,421,54.468,29.222,54.096,1,Snowy,Summer
9/23/2023,70007,Groceries,South,125,95,181,54.122,31.536,56.968,1,Cloudy,Autumn
9/23/2023,70008,Furniture,East,126,101,184,55.96,23.626,56.336,1,Cloudy,Autumn
9/23/2023,70009,Clothing,North,117,86,238,54.306,37.794,55.41,1,Rainy,Winter
9/23/2023,70010,Electronics,West,154,131,274,56.724,23.206,58.936,1,Snowy,Autumn
9/23/2023,70011,Toys,South,124,164,289,55.55,28.860000000000003,55.386,1,Rainy,Summer
9/23/2023,70012,Furniture,South,85,85,293,57.17999999999999,26.548,58.078,1,Rainy,Summer
9/23/2023,70013,Clothing,West,169,99,301,54.468,33.010000000000005,56.45399999999999,1,Sunny,Summer
9/23/2023,70014,Toys,South,144,126,236,55.298,22.14,56.356,1,Cloudy,Spring
9/23/2023,70015,Clothing,West,117,126,269,56.616,28.512,56.94,1,Snowy,Winter
9/23/2023,70016,Clothing,North,82,69,264,57.284000000000006,18.32,58.738,0,Rainy,Spring
9/23/2023,70017,Electronics,North,115,86,309,55.75,23.37,57.144000000000005,1,Snowy,Autumn
9/23/2023,70018,Toys,West,159,152,296,54.838,22.758,56.246,1,Cloudy,Autumn
9/23/2023,70019,Clothing,South,188,122,293,54.914,30.592,55.39399999999999,1,Snowy,Winter
9/23/2023,70020,Clothing,East,73,94,183,55.09400000000001,31.486,55.786,1,Snowy,Spring
9/23/2023,70021,Toys,East,109,98,201,55.914,26.386000000000003,55.476,1,Cloudy,Winter
9/24/2022,70001,Groceries,North,68,97,184,53.854,30.306,53.646,1,Rainy,Autumn
9/24/2022,70003,Toys,South,158,84,411,54.36800000000001,33.702,55.73,1,Cloudy,Autumn
9/24/2022,70004,Toys,West,201,81,300,52.45,35.092,52.468,1,Rainy,Summer
9/24/2022,70005,Toys,North,34,119,151,54.736,32.001999999999995,54.866,1,Snowy,Spring
9/24/2022,70006,Electronics,East,151,83,377,55.26800000000001,27.258,56.066,1,Snowy,Autumn
9/24/2022,70007,Groceries,South,189,102,257,54.926,29.938,54.694,1,Rainy,Summer
9/24/2022,70008,Furniture,East,166,65,309,55.212,27.878000000000004,56.012,1,Rainy,Summer
9/24/2022,70009,Clothing,North,95,102,154,54.824,32.404,54.118,1,Snowy,Summer
9/24/2022,70010,Electronics,West,127,74,308,56.592000000000006,22.586,59.586,1,Sunny,Autumn
9/24/2022,70011,Toys,South,235,98,324,55.16,26.572000000000003,55.31,1,Sunny,Autumn
9/24/2022,70012,Furniture,South,62,93,339,55.404,29.864,57.9,1,Sunny,Summer
9/24/2022,70013,Clothing,West,259,106,327,55.972,23.572,57.38199999999999,1,Snowy,Summer
9/24/2022,70014,Toys,South,159,68,273,57.178,20.594,59.48199999999999,1,Cloudy,Winter
9/24/2022,70015,Clothing,West,157,147,256,55.924,28.698,56.79600000000001,1,Cloudy,Autumn
9/24/2022,70016,Clothing,North,141,154,240,54.002,27.638,53.276,1,Snowy,Summer
9/24/2022,70017,Electronics,North,184,131,300,59.212,13.422,58.4,1,Rainy,Autumn
9/24/2022,70018,Toys,West,87,93,290,53.584,33.158,55.848,1,Sunny,Summer
9/24/2022,70019,Clothing,South,88,75,236,54.462,24.972,54.126,1,Sunny,Autumn
9/24/2022,70020,Clothing,East,61,135,179,53.866,33.42,54.354,1,Snowy,Autumn
9/24/2022,70021,Toys,East,84,153,296,56.24400000000001,24.514,56.876,1,Cloudy,Spring
9/24/2023,70001,Groceries,North,75,92,245,55.038,25.332,55.222,1,Cloudy,Spring
9/24/2023,70003,Toys,South,199,91,285,54.774,28.556,54.59,1,Rainy,Winter
9/24/2023,70004,Toys,West,235,129,403,56.646,19.818,57.538,1,Sunny,Winter
9/24/2023,70005,Toys,North,266,116,341,54.056,33.492,55.542,1,Rainy,Spring
9/24/2023,70006,Electronics,East,132,88,223,55.782,24.646,56.814,1,Rainy,Autumn
9/24/2023,70007,Groceries,South,64,90,271,55.262,26.5,55.604,0,Cloudy,Winter
9/24/2023,70008,Furniture,East,171,111,308,54.792,25.538,56.824,1,Rainy,Spring
9/24/2023,70009,Clothing,North,141,129,344,57.008,28.598000000000003,58.48199999999999,1,Rainy,Winter
9/24/2023,70010,Electronics,West,103,106,266,54.968,31.08,55.63199999999999,1,Snowy,Autumn
9/24/2023,70011,Toys,South,197,127,343,55.174,27.012,57.168000000000006,1,Snowy,Autumn
9/24/2023,70012,Furniture,South,207,131,417,59.65599999999999,16.214,61.914,1,Rainy,Autumn
9/24/2023,70013,Clothing,West,161,99,288,53.892,31.326,55.484,1,Cloudy,Winter
9/24/2023,70014,Toys,South,106,107,225,53.482000000000006,32.480000000000004,53.282,1,Cloudy,Spring
9/24/2023,70015,Clothing,West,77,85,264,56.816,25.056,57.678,1,Cloudy,Spring
9/24/2023,70016,Clothing,North,79,124,196,53.35799999999999,40.002,54.172,1,Cloudy,Winter
9/24/2023,70017,Electronics,North,111,146,305,55.886,22.126,56.99,1,Snowy,Spring
9/24/2023,70018,Toys,West,165,98,336,53.346,28.388,54.024,1,Cloudy,Spring
9/24/2023,70019,Clothing,South,199,110,294,54.302,32.465999999999994,55.98,1,Cloudy,Winter
9/24/2023,70020,Clothing,East,140,117,279,55.59400000000001,29.156,56.16799999999999,1,Sunny,Autumn
9/24/2023,70021,Toys,East,187,142,302,55.738,28.064,58.128,1,Snowy,Summer
9/25/2022,70001,Groceries,North,200,76,277,53.488,33.92,54.56,1,Sunny,Winter
9/25/2022,70003,Toys,South,54,107,183,55.378,28.326,55.872,1,Sunny,Spring
9/25/2022,70004,Toys,West,97,139,213,56.054,21.334,55.486,1,Sunny,Spring
9/25/2022,70005,Toys,North,105,94,236,55.66799999999999,28.072000000000003,55.824,1,Sunny,Autumn
9/25/2022,70006,Electronics,East,168,102,316,54.654,28.156,56.216,1,Snowy,Spring
9/25/2022,70007,Groceries,South,196,149,413,56.038,24.226000000000003,56.25599999999999,1,Cloudy,Spring
9/25/2022,70008,Furniture,East,91,127,325,52.144000000000005,37.452,53.05800000000001,1,Cloudy,Spring
9/25/2022,70009,Clothing,North,81,80,309,55.49,28.636000000000003,56.588,1,Rainy,Summer
9/25/2022,70010,Electronics,West,119,117,244,55.022000000000006,33.134,57.116,1,Snowy,Autumn
